high,low,open,close,volume,macd_26,macd_9,macd_diff,adx,adx_neg,adx_pos,span_a,span_b,kijun,tenkan,rsi,cmf,sma,date,label
9579.430664,9400.445313,9454.266602,9538.024414,21565537209,84.1476974,151.5139756,-67.36627816,14.46275847,23.46843476,23.47844051,8998.522339,7949.98877,9459.616699,9464.236816,50.07172191,0.226827066,9590.169922,6/16/2020,UP
9540.422852,9327.339844,9533.78418,9480.254883,20177709879,77.67381996,136.7459444,-59.07212449,14.46275847,23.46843476,23.47844051,9067.392212,8099.55835,9459.616699,9464.236816,51.8480617,0.268340557,9565.633464,6/17/2020,DOWN
9482.782227,9328.395508,9481.567383,9411.84082,17770083003,67.10812636,122.8183808,-55.71025447,14.46275847,23.46843476,23.47844051,9113.030762,8099.55835,9459.616699,9464.236816,50.56632339,0.238144211,9533.274089,6/18/2020,DOWN
9440.875977,9274.295898,9410.293945,9288.018555,19632223107,52.60786427,108.7762775,-56.16841325,14.46275847,23.46843476,23.47844051,9125.877686,8276.123779,9459.616699,9464.236816,49.02079009,0.190551617,9490.623047,6/19/2020,DOWN
9394.97168,9247.379883,9290.959961,9332.34082,17130541557,30.7701806,93.17505813,-62.40487754,14.46275847,23.46843476,23.47844051,9119.018433,8276.123779,9459.616699,9464.236816,46.26463184,0.188219457,9425.947917,6/20/2020,UP
9401.107422,9300.430664,9330.926758,9303.629883,15324301169,16.84590625,77.90922776,-61.06332151,14.46275847,23.46843476,23.47844051,9249.191162,8276.123779,9478.429688,9284.803223,47.40456602,0.135786011,9427.121202,6/21/2020,DOWN
9655.073242,9296.87207,9300.915039,9648.717773,21104009514,3.454267161,63.01823564,-59.56396848,14.46275847,23.46843476,23.47844051,9249.191162,8276.123779,9516.861328,9284.803223,46.7132608,0.154357671,9407.430773,6/22/2020,UP
9670.541016,9547.24707,9644.076172,9629.658203,17006433272,20.4512561,54.50483973,-34.05358363,14.46275847,23.46843476,23.47844051,9231.695557,8276.123779,9594.870605,9322.624512,55.17462881,0.134240604,9426.701931,6/23/2020,DOWN
9680.367188,9278.233398,9632.149414,9313.610352,18961716076,32.01450102,50.00677199,-17.99227097,14.46275847,23.46843476,23.47844051,9223.88208,8276.123779,9594.870605,9330.358398,54.65839507,0.222557981,9453.6875,6/24/2020,DOWN
9340.161133,9095.324219,9314.126953,9264.813477,18616048626,15.49739135,43.10489586,-27.60750451,14.46275847,23.46843476,23.47844051,9166.100342,8276.123779,9594.870605,9463.873535,46.83335371,0.149116863,9438.455078,6/25/2020,DOWN
9310.516602,9101.738281,9260.995117,9162.917969,18341465837,-1.512600744,34.18139654,-35.69399728,14.46275847,23.46843476,23.47844051,9198.691162,8276.123779,9594.870605,9387.845703,45.74444375,0.137316099,9408.098307,6/26/2020,DOWN
9207.810547,8998.216797,9167.824219,9045.390625,17273093144,-22.95069659,22.75497791,-45.7056745,14.46275847,23.46843476,23.47844051,9198.691162,8276.123779,9594.870605,9387.845703,43.47149821,0.174061863,9372.83865,6/27/2020,DOWN
9197.546875,8975.525391,9048.460938,9143.582031,14560870760,-48.86077977,8.431826377,-57.29260615,14.46275847,23.46843476,23.47844051,9373.280518,8377.534912,9586.258301,9339.291992,40.94444584,0.168200993,9332.121962,6/28/2020,UP
9237.573242,9041.875977,9140.029297,9190.854492,16460547078,-60.7709518,-5.408729257,-55.36222254,14.46275847,23.46843476,23.47844051,9373.280518,8377.534912,9456.911621,9327.946289,43.87972022,0.134703292,9316.073459,6/29/2020,UP
9217.835938,9084.837891,9185.581055,9137.993164,15735797744,-65.63871417,-17.45472624,-48.18398793,14.46275847,23.46843476,23.47844051,9382.687012,8377.534912,9456.911621,9327.946289,45.28958474,0.116012709,9300.352756,6/30/2020,DOWN
9309.754883,9104.735352,9145.985352,9228.325195,15971550355,-72.92132666,-28.54804632,-44.37328033,14.46275847,23.46843476,23.47844051,9401.902832,8377.534912,9456.911621,9327.946289,43.95966192,0.080262692,9281.948676,7/1/2020,UP
9274.962891,9036.623047,9231.139648,9123.410156,16338916796,-70.59009091,-36.95645524,-33.63363567,14.46275847,23.46843476,23.47844051,9480.477783,8377.534912,9456.911621,9327.946289,46.83282373,0.053890044,9235.23839,7/2/2020,DOWN
9202.344727,9058.794922,9124.842773,9087.303711,13078970999,-76.32846954,-44.8308581,-31.49761144,14.46275847,23.46843476,23.47844051,9583.875977,8377.534912,9456.911621,9327.946289,44.01056432,0.108801567,9178.988607,7/3/2020,DOWN
9183.295898,9053.629883,9084.233398,9132.488281,12290528515,-82.83479636,-52.43164575,-30.40315061,14.46275847,23.46843476,23.47844051,9621.38208,8517.003906,9456.911621,9157.843262,43.04908016,0.058925776,9153.843424,7/4/2020,UP
9162.183594,8977.015625,9126.09082,9073.942383,12903406143,-83.38389244,-58.62209509,-24.76179735,14.46275847,23.46843476,23.47844051,9637.773926,8517.003906,9456.911621,9143.020996,44.67790331,0.037176362,9139.140625,7/5/2020,DOWN
9375.474609,9058.664063,9072.849609,9375.474609,17889263252,-87.53418021,-64.40451211,-23.12966809,14.46275847,23.46843476,23.47844051,9642.424561,8517.003906,9456.911621,9142.640137,42.96330696,0.061074264,9129.254449,7/6/2020,UP
9360.617188,9201.81543,9349.161133,9252.277344,13839652595,-65.73443682,-64.67049705,-1.063939765,14.46275847,23.46843476,23.47844051,9639.931152,8517.003906,9456.911621,9175.5,52.97333387,0.053665442,9165.930447,7/7/2020,DOWN
9450.335938,9249.5,9253.020508,9428.333008,19702359883,-57.7334575,-63.28308914,5.549631643,14.46275847,23.46843476,23.47844051,9530.150146,8517.003906,9327.946289,9176.245117,49.1759404,0.007384634,9178.007704,7/8/2020,UP
9431.378906,9234.999023,9427.994141,9277.967773,18000702524,-36.76262634,-57.97899658,21.21637024,14.46275847,23.46843476,23.47844051,9530.150146,8533.673584,9327.946289,9213.675781,54.22583527,0.026263212,9204.394206,7/9/2020,DOWN
9287.47168,9118.001953,9273.357422,9278.807617,16860035605,-31.90848813,-52.76489489,20.85640676,14.46275847,23.46843476,23.47844051,9530.150146,8640.580078,9327.946289,9213.675781,49.68514706,-0.006774924,9219.94694,7/10/2020,UP
9293.532227,9199.485352,9277.511719,9240.34668,13249910444,-27.67476282,-47.74686848,20.07210566,14.46275847,23.46843476,23.47844051,9530.150146,8816.873535,9327.946289,9213.675781,49.71047668,0.083944382,9225.556098,7/11/2020,DOWN
9319.418945,9197.450195,9241.054688,9276.5,14452361907,-27.11046863,-43.61958851,16.50911988,14.46275847,23.46843476,23.47844051,9461.926758,8860.618896,9327.946289,9213.675781,48.50617425,0.072293057,9238.549045,7/12/2020,UP
9306.405273,9224.292969,9277.205078,9243.614258,17519821266,-23.47538103,-39.59074701,16.11536598,14.46275847,23.46843476,23.47844051,9461.926758,8880.486572,9327.946289,9213.675781,49.73880626,0.126854026,9259.570855,7/13/2020,DOWN
9283.841797,9171.661133,9238.703125,9243.213867,18085038362,-22.98321626,-36.26924086,13.2860246,14.46275847,23.46843476,23.47844051,9461.926758,8939.492188,9327.946289,9213.675781,48.59920841,0.040804656,9271.918186,7/14/2020,UP
9275.325195,9171.933594,9241.897461,9192.836914,15844731575,-22.36764009,-33.48892071,11.12128062,14.46275847,23.46843476,23.47844051,9461.926758,8965.186035,9327.946289,9254.5,48.58461301,0.038491774,9290.726128,7/15/2020,DOWN
9214.3125,9088.947266,9191.980469,9132.227539,15713967523,-25.6491235,-31.92096127,6.271837764,14.46275847,23.46843476,23.47844051,9461.926758,8992.807373,9327.946289,9284.168945,46.68486694,0.05720778,9270.433051,7/16/2020,DOWN
9182.253906,9089.202148,9131.8125,9151.392578,13944570749,-32.76272449,-32.08931391,-0.673410576,14.46275847,23.46843476,23.47844051,9381.616455,9286.944336,9327.946289,9269.641602,44.43372873,0.021722841,9257.094184,7/17/2020,UP
9230.983398,9100.824219,9151.183594,9159.040039,12252601475,-36.43385918,-32.95822297,-3.475636219,14.46275847,23.46843476,23.47844051,9400.832275,9286.944336,9327.946289,9260.163086,45.33140254,0.059277759,9226.323025,7/18/2020,UP
9201.398438,9097.632813,9158.005859,9185.817383,12939002784,-38.28484978,-34.02354833,-4.261301451,14.46275847,23.46843476,23.47844051,9458.747559,9286.944336,9327.946289,9204.183105,45.70830842,0.085465501,9213.108832,7/19/2020,UP
9214.270508,9137.509766,9187.220703,9164.231445,13755604146,-37.1626771,-34.65137408,-2.511303017,14.46275847,23.46843476,23.47844051,9462.614502,9286.944336,9327.946289,9204.183105,47.08398709,0.090756467,9202.776584,7/20/2020,DOWN
9407.262695,9149.389648,9162.514648,9374.887695,18069581956,-37.58193082,-35.23748543,-2.344445387,14.46275847,23.46843476,23.47844051,9529.37207,9286.944336,9212.930664,9204.183105,46.07055379,0.051631832,9194.319336,7/21/2020,UP
9530.518555,9319.65332,9375.080078,9525.363281,16532254884,-20.67763466,-32.32551528,11.64788062,14.46275847,23.46843476,23.47844051,9491.358154,9286.944336,9212.930664,9248.10498,56.01937171,0.10297789,9205.251302,7/22/2020,UP
9610.24707,9483.003906,9527.141602,9581.072266,18146399002,4.805865021,-24.89923922,29.70510424,14.46275847,23.46843476,23.47844051,9491.358154,9286.944336,9253.021973,9309.73291,61.48512905,0.141280299,9236.556749,7/23/2020,UP
9623.336914,9481.454102,9585.514648,9536.892578,16552768325,29.16082375,-14.08722662,43.24805038,14.46275847,23.46843476,23.47844051,9462.775146,9286.944336,9292.88623,9349.597168,63.30340011,0.184377265,9274.096571,7/24/2020,DOWN
9704.556641,9530.211914,9539.485352,9677.113281,16610070933,44.38572149,-2.392637,46.77835849,14.46275847,23.46843476,23.47844051,9392.428955,9286.944336,9300.17627,9356.14209,60.84997576,0.195414582,9312.324978,7/25/2020,UP
10023.80762,9652.847656,9680.234375,9905.166992,20507998997,66.9939371,11.48467782,55.50925928,14.46275847,23.46843476,23.47844051,9392.428955,9286.944336,9340.786133,9396.879395,65.42954764,0.21908193,9372.867839,7/26/2020,UP
11298.22168,9903.969727,9905.217773,10990.87305,35359749590,102.1357817,29.61489859,72.5208831,14.46275847,23.46843476,23.47844051,9392.428955,9286.944336,9500.411621,9560.720215,71.30800393,0.234116967,9456.620551,7/27/2020,UP
11204.32715,10632.63184,11017.46387,10912.82324,28766551142,215.1136554,66.71464995,148.3990054,14.46275847,23.46843476,23.47844051,9392.428955,9286.944336,10137.61865,10197.92725,84.67146052,0.227945405,9660.157552,7/28/2020,DOWN
11304.39746,10856.1416,10912.95313,11100.46777,24617249715,294.9514506,112.3620101,182.5894405,14.46275847,23.46843476,23.47844051,9392.428955,9384.604492,10137.61865,10217.86572,81.72462939,0.230821372,9852.047092,7/29/2020,UP
11169.35645,10895.45508,11099.83301,11111.21387,22857247901,369.1099541,163.7115989,205.3983553,14.46275847,23.46843476,23.47844051,9307.377441,9459.616699,10140.70654,10226.89355,83.2352776,0.19296536,10067.18446,7/30/2020,UP
11415.86426,10987.05371,11110.21094,11323.4668,23160469766,423.8622028,215.7417197,208.1204832,14.46275847,23.46843476,23.47844051,9299.966309,9459.616699,10140.70654,10312.02539,83.32031001,0.251348222,10260.10959,7/31/2020,UP
11794.77539,11239.68262,11322.57031,11759.59277,26075670303,478.8607829,268.3655323,210.4952506,14.46275847,23.46843476,23.47844051,9299.775879,9459.616699,10237.26416,10448.65918,84.94461564,0.242246007,10459.89887,8/1/2020,UP
12034.14453,11018.12988,11758.76465,11053.61426,27410067336,551.2844118,324.9493082,226.3351036,14.46275847,23.46843476,23.47844051,9316.205811,9459.616699,10441.86133,10638.11475,87.61371018,0.295510059,10701.95671,8/2/2020,DOWN
11453.0791,11012.41504,11043.76855,11246.34863,20271713443,545.4267533,369.0447972,176.381956,14.46275847,23.46843476,23.47844051,9252.095703,9459.616699,10561.5459,10782.17822,66.92895565,0.214477753,10870.48134,8/3/2020,UP
11385.38184,11094.14551,11246.20313,11205.89258,21250197042,549.9965521,405.2351482,144.7614039,14.46275847,23.46843476,23.47844051,9270.811035,9459.616699,10561.5459,10843.49609,69.07546995,0.238278261,11044.84082,8/4/2020,DOWN
11786.61719,11158.28516,11203.82324,11747.02246,24411254471,544.0818482,433.0044882,111.07736,14.46275847,23.46843476,23.47844051,9270.811035,9459.616699,10561.5459,10969.05713,68.07663668,0.212882283,11189.36589,8/5/2020,UP
11902.33594,11598.71387,11749.87109,11779.77344,23400740340,576.4145142,461.6864934,114.7280208,14.46275847,23.46843476,23.47844051,9270.811035,9459.616699,10561.5459,11333.38818,73.57975306,0.280329984,11273.38249,8/6/2020,UP
11898.03809,11408.59375,11778.89453,11601.47266,23132312867,597.7901621,488.9072271,108.882935,14.46275847,23.46843476,23.47844051,9270.811035,9459.616699,10561.5459,11445.14307,73.87330967,0.296850419,11369.71029,8/7/2020,DOWN
11800.06445,11558.43164,11604.55371,11754.0459,17572057837,593.501617,509.8261051,83.67551191,14.46275847,23.46843476,23.47844051,9270.811035,9459.616699,10561.5459,11464.7998,69.35528852,0.269225787,11425.3775,8/8/2020,UP
11806.05664,11548.78418,11737.3252,11675.73926,17489608833,595.5491794,526.97072,68.57845946,14.46275847,23.46843476,23.47844051,9270.811035,9459.616699,10561.5459,11510.59912,70.99027487,0.29301635,11496.80328,8/9/2020,DOWN
12045.14063,11662.25684,11662.25684,11878.11133,26114112569,584.1198262,538.4005412,45.71928496,14.46275847,23.46843476,23.47844051,9291.223145,9459.616699,10561.5459,11523.27979,68.95679189,0.269734754,11535.94466,8/10/2020,UP
11932.71094,11195.70898,11881.64746,11410.52539,27039782640,584.6522094,547.6508749,37.00133456,14.46275847,23.46843476,23.47844051,9306.057617,9459.616699,10567.04395,11528.77783,71.24888883,0.278649915,11549.11339,8/11/2020,DOWN
11748.39648,11249.60547,11404.59668,11584.93457,25064548486,541.1063129,546.3419625,-5.235649603,14.46275847,23.46843476,23.47844051,9298.793945,9478.429688,10567.17139,11528.77783,60.19054235,0.221431676,11588.77018,8/12/2020,UP
11796.39648,11216.87207,11588.40527,11784.1377,27522199497,514.7356867,540.0207073,-25.2850206,14.46275847,23.46843476,23.47844051,9294.054688,9516.861328,10571.38672,11569.64307,62.52682392,0.202953737,11626.39084,8/13/2020,UP
12150.99414,11685.45508,11772.65918,11768.87109,24237958589,504.0998536,532.8365366,-28.736683,14.46275847,23.46843476,23.47844051,9266.064697,9587.54541,10571.38672,11601.71289,65.04972926,0.232498038,11690.6403,8/14/2020,DOWN
11963.20313,11768.69727,11768.69727,11865.69824,23354924400,488.8043596,524.0301012,-35.22574156,14.46275847,23.46843476,23.47844051,9266.064697,9587.54541,10644.25195,11673.35156,64.69026947,0.205211828,11693.06793,8/15/2020,UP
11934.90137,11737.18848,11866.68555,11892.80371,20583375490,478.9743935,515.0189596,-36.04456616,14.46275847,23.46843476,23.47844051,9208.556885,9587.54541,10650.19189,11673.35156,65.97451655,0.180044734,11702.61513,8/16/2020,UP
12359.05664,11806.69629,11895.6582,12254.40234,28227687027,467.976715,505.6105107,-37.6337957,14.46275847,23.46843476,23.47844051,9230.517822,9587.54541,10735.32373,11673.35156,66.34355102,0.188705281,11734.98524,8/17/2020,UP
12335.70703,11954.52539,12251.89551,11991.2334,26043227672,482.8727073,501.06295,-18.19024275,14.46275847,23.46843476,23.47844051,9281.377441,9587.54541,10920.25537,11777.38281,70.88083619,0.186927848,11790.5804,8/18/2020,DOWN
12028.92383,11687.33301,11990.88477,11758.2832,24502851117,468.0469995,494.4597599,-26.41276042,14.46275847,23.46843476,23.47844051,9321.241699,9578.933105,10920.25537,11777.38281,64.10712569,0.147016819,11825.63531,8/19/2020,DOWN
11900.41113,11710.06348,11761.5,11878.37207,20175242945,432.514626,482.0707331,-49.55610714,14.46275847,23.46843476,23.47844051,9328.15918,9456.911621,10944.63428,11777.38281,58.75466737,0.113946871,11812.32107,8/20/2020,UP
11899.25977,11564.97949,11878.02637,11592.48926,23762425999,409.3266689,467.5219203,-58.19525139,14.46275847,23.46843476,23.47844051,9368.832764,9456.911621,11005.95215,11787.96436,60.58179219,0.119290031,11864.30404,8/21/2020,DOWN
11689.40723,11448.80566,11585.47754,11681.8252,20224191306,363.6893081,446.7553979,-83.06608972,14.46275847,23.46843476,23.47844051,9530.565918,9499.666504,11131.51318,11787.96436,54.4032217,0.052770982,11865.14345,8/22/2020,UP
11713.42969,11559.9209,11679.69629,11664.84766,18482062658,330.9154472,423.5874077,-92.67196053,14.46275847,23.46843476,23.47844051,10167.77295,10136.87354,11495.84424,11903.93115,55.91625069,0.045629928,11853.77539,8/23/2020,DOWN
11807.63184,11623.25,11663.68945,11774.5957,20681511755,300.112471,398.8924204,-98.77994937,14.46275847,23.46843476,23.47844051,10177.74219,10136.87354,11607.59912,11903.93115,55.53907391,0.113323354,11842.21723,8/24/2020,UP
11778.2998,11189.85059,11773.58887,11366.13477,26301509932,281.3138299,375.3767023,-94.06287237,14.46275847,23.46843476,23.47844051,10183.80005,10139.96143,11627.25586,11903.93115,57.53324636,0.138097266,11832.09473,8/25/2020,DOWN
11530.05273,11296.99316,11366.89453,11488.36328,22466660958,230.7959158,346.460545,-115.6646292,14.46275847,23.46843476,23.47844051,10226.36597,10139.96143,11673.05518,11774.45361,48.76640134,0.12520062,11773.57595,8/26/2020,UP
11570.78613,11185.94141,11485.6084,11323.39746,23240415076,198.3366234,316.8357607,-118.4991373,14.46275847,23.46843476,23.47844051,10342.96167,10195.69482,11685.73584,11762.77881,51.1644986,0.111503123,11688.4605,8/27/2020,DOWN
11545.61523,11316.42285,11325.2959,11542.5,19807127588,157.4856409,284.9657367,-127.4800958,14.46275847,23.46843476,23.47844051,10539.98804,10385.15039,11685.73584,11607.43262,47.90536474,0.088613558,11614.25651,8/28/2020,UP
11585.64063,11466.29297,11541.05469,11506.86523,17485597759,141.1634424,256.2052779,-115.0418354,14.46275847,23.46843476,23.47844051,10671.86206,10504.83496,11685.73584,11543.17627,52.25542827,0.139274444,11590.2806,8/29/2020,DOWN
11715.26465,11492.38184,11508.71387,11711.50586,19760127945,123.9240356,229.7490294,-105.8249938,14.46275847,23.46843476,23.47844051,10702.521,10504.83496,11726.60107,11542.60059,51.50217787,0.105173841,11549.00206,8/30/2020,UP
11768.87695,11598.31836,11713.30664,11680.82031,22285928250,125.3297464,208.8651728,-83.53542639,14.46275847,23.46843476,23.47844051,10765.30151,10504.83496,11758.6709,11496.78662,55.47177115,0.144514799,11562.22613,8/31/2020,DOWN
12067.08105,11601.12891,11679.31641,11970.47852,27311555343,122.5549777,191.6031338,-69.04815611,14.46275847,23.46843476,23.47844051,10947.46704,10504.83496,11772.49902,11496.78662,54.74813575,0.137236592,11562.11447,9/1/2020,UP
11964.82324,11290.79395,11964.82324,11414.03418,28037405299,142.0910129,181.7007096,-39.60969669,14.46275847,23.46843476,23.47844051,11003.34448,10504.83496,11772.49902,11626.51123,60.04647245,0.193779636,11596.07346,9/2/2020,DOWN
11443.02246,10182.46484,11407.19141,10245.29688,31927261555,111.3890307,167.6383738,-56.24934314,14.46275847,23.46843476,23.47844051,11013.17285,10504.83496,11772.49902,11626.51123,48.33773752,0.138057301,11556.01107,9/3/2020,DOWN
10663.91992,10207.94043,10230.36523,10511.81348,29965130374,-7.167225059,132.6772541,-139.8444791,14.46275847,23.46843476,23.47844051,11036.07251,10504.83496,11270.76074,11124.77295,33.54307147,0.024106492,11431.47352,9/4/2020,UP
10581.57129,9946.675781,10512.53027,10169.56738,44916565292,-78.71091904,90.39961944,-169.1105385,14.46275847,23.46843476,23.47844051,11042.41284,10504.83496,11270.76074,11124.77295,38.18904116,0.075432914,11322.96799,9/5/2020,DOWN
10353.92773,10056.88574,10167.2168,10280.35156,37071460174,-161.1683629,40.08602297,-201.2543859,14.46275847,23.46843476,23.47844051,11047.91089,10510.33301,11152.86621,11006.87842,34.82242195,0.046480345,11194.76465,9/6/2020,UP
10399.15332,9916.493164,10280.99805,10369.56348,33703098409,-215.0976124,-10.95070411,-204.1469083,14.46275847,23.46843476,23.47844051,11047.97461,10510.33301,11152.86621,11006.87842,36.76568673,0.05797354,11054.52593,9/7/2020,UP
10414.77539,9945.110352,10369.30664,10131.5166,33430927462,-247.7819987,-58.31696302,-189.4650356,14.46275847,23.46843476,23.47844051,11070.51489,10510.33301,11137.7749,10991.78711,38.35947234,0.079755608,10928.15907,9/8/2020,DOWN
10350.54297,10017.25098,10134.15137,10242.34766,24128292755,-289.5551916,-104.5646087,-184.9905829,14.46275847,23.46843476,23.47844051,11086.5498,10510.33301,11137.7749,10991.78711,35.76883733,0.104582544,10752.60471,9/9/2020,UP
10503.91211,10238.13574,10242.33008,10363.13867,54406443211,-310.1424787,-145.6801827,-164.4622959,14.46275847,23.46843476,23.47844051,11158.80176,10563.25977,11137.7749,10991.78711,37.87261736,0.146452887,10592.77441,9/10/2020,UP
10434.92285,10140.83691,10369.02832,10400.91504,45201121775,-313.1019818,-179.1645425,-133.9374392,14.46275847,23.46843476,23.47844051,11161.77173,10563.25977,11137.7749,10940.6582,40.17253863,0.105470644,10414.1811,9/11/2020,UP
10578.83789,10292.38672,10409.86133,10442.1709,36750077324,-308.8390677,-205.0994476,-103.7396201,14.46275847,23.46843476,23.47844051,11204.33765,10563.25977,11137.7749,10679.75781,40.90928734,0.192578315,10301.6123,9/12/2020,UP
10577.21484,10224.33008,10452.39941,10323.75586,36506852789,-298.6885785,-223.8172737,-74.87130472,14.46275847,23.46843476,23.47844051,11348.81909,10667.29102,11126.1001,10290.20654,41.7529003,0.159454683,10323.4872,9/13/2020,DOWN
10800.01074,10266.00879,10328.73438,10680.83789,35453581940,-296.7782715,-238.4094733,-58.36879818,14.46275847,23.46843476,23.47844051,11348.81909,10667.29102,10991.78711,10249.03223,39.98823573,0.119175117,10302.59191,9/14/2020,UP
10938.63184,10656.45996,10677.75488,10796.95117,32509451925,-263.4143274,-243.4104441,-20.00388326,14.46275847,23.46843476,23.47844051,11361.00854,10668.03613,10991.78711,10358.25195,47.23093912,0.126247892,10359.39974,9/15/2020,UP
11100.12402,10704.88477,10797.76172,10974.90527,30769986455,-225.0100145,-239.7303582,14.72034369,14.46275847,23.46843476,23.47844051,11396.95825,10668.03613,10991.78711,10427.5625,49.37069797,0.140907761,10416.7997,9/16/2020,UP
11037.4209,10774.62793,10973.25195,10948.99023,38151810523,-178.1611799,-227.4165225,49.25534262,14.46275847,23.46843476,23.47844051,11459.73877,10668.03613,10991.78711,10522.61719,52.54657594,0.134399256,10484.0599,9/17/2020,DOWN
11034.9082,10829.65723,10951.82031,10944.58594,26341903912,-141.4932223,-210.2318625,68.73864022,14.46275847,23.46843476,23.47844051,11699.8877,10668.03613,10991.78711,10558.6875,52.03467811,0.159576651,10574.8903,9/18/2020,DOWN
11134.09277,10909.61816,10933.75293,11094.34668,22764204008,-111.5036469,-190.4862194,78.98257242,14.46275847,23.46843476,23.47844051,11755.76514,10668.03613,10991.78711,10620.48047,51.94206607,0.13457574,10652.91678,9/19/2020,UP
11095.87012,10814.47754,11095.87012,10938.27148,24699523788,-74.79011824,-167.3469991,92.5568809,14.46275847,23.46843476,23.47844051,11765.59351,10668.03613,10991.78711,10637.46484,54.88259089,0.162909223,10734.16211,9/20/2020,DOWN
10988.30469,10380.26074,10934.92578,10462.25977,28884999244,-57.62409146,-145.4024176,87.77832614,14.46275847,23.46843476,23.47844051,11723.75439,10668.03613,10991.78711,10679.21143,51.355875,0.130072104,10793.86838,9/21/2020,DOWN
10568.07715,10382.72656,10459.62402,10538.45996,23621787804,-81.49068517,-132.6200711,51.12938594,14.46275847,23.46843476,23.47844051,11724.25732,10708.86035,10991.78711,10679.21143,42.40575073,0.099874485,10796.10048,9/22/2020,UP
10637.84766,10185.77441,10539.45703,10225.86426,22986733997,-93.18226655,-124.7325102,31.55024365,14.46275847,23.46843476,23.47844051,11646.58423,10724.00195,10991.78711,10700.05078,44.08565787,0.100524205,10819.95649,9/23/2020,DOWN
10765.79492,10215.20508,10227.47949,10745.54883,23017536742,-126.2168406,-125.0293763,-1.187464336,14.46275847,23.46843476,23.47844051,11614.45605,10724.00195,10991.78711,10659.93359,39.05325919,0.099634729,10769.40386,9/24/2020,UP
10757.54883,10594.04785,10747.47266,10702.29004,21232549821,-109.2039419,-121.8642894,12.66034753,14.46275847,23.46843476,23.47844051,11634.60083,10724.00195,10991.78711,10659.93359,49.3953756,0.173993845,10763.69249,9/25/2020,DOWN
10778.5,10682.08203,10702.2373,10754.4375,18105012128,-98.0811019,-117.1076519,19.02655,14.46275847,23.46843476,23.47844051,11627.72876,10724.00195,10991.78711,10659.93359,48.65524591,0.171668001,10733.40191,9/26/2020,UP
10804.73242,10643.45801,10752.93945,10774.42676,18016880214,-84.08898137,-110.5039178,26.41493643,14.46275847,23.46843476,23.47844051,11634.64282,10724.00195,10991.78711,10659.93359,49.63494861,0.213300169,10711.78494,9/27/2020,UP
10949.12305,10716.67676,10771.6416,10721.32715,22720365389,-70.57363012,-102.5178603,31.94423014,14.46275847,23.46843476,23.47844051,11699.50513,10724.00195,10940.6582,10659.93359,50.02856056,0.207914655,10692.87836,9/28/2020,DOWN
10858.93945,10665.34473,10712.46289,10848.83008,20459870042,-63.41628809,-94.69754583,31.28125774,14.46275847,23.46843476,23.47844051,11699.50513,10724.00195,10679.75781,10640.82227,48.9345194,0.128685188,10651.43175,9/29/2020,UP
10856.52832,10689.6709,10845.41113,10787.61816,20759622010,-46.91481731,-85.14100012,38.22618281,14.46275847,23.46843476,23.47844051,11197.76685,10724.00195,10525.29297,10587.03955,51.66768992,0.172998636,10641.49382,9/30/2020,DOWN
10915.84375,10493.55273,10785.01074,10623.33008,27178227816,-38.33467447,-75.77973499,37.44506052,14.46275847,23.46843476,23.47844051,11197.76685,10724.00195,10525.29297,10567.44873,50.27644266,0.165925741,10677.64475,10/1/2020,DOWN
10662.81348,10440.31152,10624.39063,10585.16406,23127839259,-44.28108024,-69.48000404,25.1989238,14.46275847,23.46843476,23.47844051,11079.87231,10724.00195,10525.29297,10567.44873,46.64603955,0.161191857,10687.07476,10/2/2020,DOWN
10614.0918,10527.97852,10583.80664,10565.49316,17094010304,-51.47989991,-65.87998322,14.40008331,14.46275847,23.46843476,23.47844051,11079.87231,10724.12939,10525.29297,10582.16406,45.81831683,0.11750756,10726.99696,10/3/2020,DOWN
10700.79102,10531.34277,10567.91992,10684.42871,17546792792,-58.10252374,-64.32449132,6.221967578,14.46275847,23.46843476,23.47844051,11064.78101,10728.34473,10539.60156,10694.71729,45.37144318,0.114563407,10706.99078,10/4/2020,UP
10804.00098,10646.44336,10688.03418,10804.00098,19385191766,-53.14131618,-62.08785629,8.94654011,14.46275847,23.46843476,23.47844051,11064.78101,10728.34473,10575.67188,10694.71729,48.63354402,0.177160753,10705.00618,10/5/2020,UP
10803.45605,10565.19727,10799.77832,10621.66406,22264958686,-39.11020285,-57.49232561,18.38212276,14.46275847,23.46843476,23.47844051,11064.78101,10748.2832,10637.46484,10694.71729,51.75281499,0.182372477,10710.51324,10/6/2020,DOWN
10687.26855,10591.96387,10619.80371,10679.13672,17634388529,-42.21685987,-54.43723246,12.22037259,14.46275847,23.46843476,23.47844051,11039.21655,10754.22314,10637.46484,10694.71729,47.05979547,0.162528836,10693.53961,10/7/2020,UP
10939.7998,10569.82324,10677.625,10923.62793,21962121001,-39.58503328,-51.46679262,11.88175934,14.46275847,23.46843476,23.47844051,10908.76636,10839.35498,10659.93359,10678.07764,48.64071125,0.174056218,10688.85178,10/8/2020,UP
11442.21094,11056.94043,11059.14258,11296.36133,22877978588,-17.56837701,-44.6871095,27.11873249,14.46275847,23.46843476,23.47844051,10708.15332,10920.25537,10659.93359,10690.05566,54.82147114,0.196641215,10697.16265,10/10/2020,UP
